subid,subage,condition,trial,agent,novel,pick,leftObject,rightObject,correct,rt,test_date,experimenter,keep_drop,sex,dob,age_num,check_age,experiment
180827_1_nov,2,novelty new,4,Sheep,right,t12,t2,t12,1,15834,2018-08-27,MM,keep,F,2016-04-28,2.3315068493150686,TRUE,dis_novelty_mcc
180827_1_nov,2,novelty new,6,Beaver,right,t3,t1,t3,1,15714,2018-08-27,MM,keep,F,2016-04-28,2.3315068493150686,TRUE,dis_novelty_mcc
180827_1_nov,2,novelty new,7,Dog,right,t4,t14,t4,1,11470,2018-08-27,MM,keep,F,2016-04-28,2.3315068493150686,TRUE,dis_novelty_mcc
180827_2_nov,3,novelty new,1,Sheep,right,t6,t10,t6,1,11056,2018-08-27,MM,keep,M,2014-11-27,3.750684931506849,TRUE,dis_novelty_mcc
180827_2_nov,3,novelty new,4,Dog,right,t8,t1,t8,1,8604,2018-08-27,MM,keep,M,2014-11-27,3.750684931506849,TRUE,dis_novelty_mcc
180827_2_nov,3,novelty new,6,Bear,left,t7,t11,t7,0,8404,2018-08-27,MM,keep,M,2014-11-27,3.750684931506849,TRUE,dis_novelty_mcc
180827_2_nov,3,novelty new,8,Mouse,left,t14,t14,t3,1,15707,2018-08-27,MM,keep,M,2014-11-27,3.750684931506849,TRUE,dis_novelty_mcc
180827_3_nov,4,novelty new,1,Elephant,left,t5,t5,t4,1,8820,2018-08-27,MM,keep,F,2014-01-27,4.583561643835616,TRUE,dis_novelty_mcc
180827_3_nov,4,novelty new,3,Frog,right,t9,t9,t17,0,18756,2018-08-27,MM,keep,F,2014-01-27,4.583561643835616,TRUE,dis_novelty_mcc
180827_3_nov,4,novelty new,5,Pig,left,t7,t2,t7,0,14537,2018-08-27,MM,keep,F,2014-01-27,4.583561643835616,TRUE,dis_novelty_mcc
180827_3_nov,4,novelty new,8,Sheep,left,t1,t1,t8,1,14213,2018-08-27,MM,keep,F,2014-01-27,4.583561643835616,TRUE,dis_novelty_mcc
180827_4_nov,2,novelty new,2,Tiger,left,t2,t5,t2,0,13257,2018-08-27,MM,keep,M,2016-02-27,2.4986301369863013,TRUE,dis_novelty_mcc
180827_4_nov,2,novelty new,3,Cat,right,t9,t7,t9,1,14786,2018-08-27,MM,keep,M,2016-02-27,2.4986301369863013,TRUE,dis_novelty_mcc
180827_4_nov,2,novelty new,6,Beaver,right,t8,t11,t8,1,11137,2018-08-27,MM,keep,M,2016-02-27,2.4986301369863013,TRUE,dis_novelty_mcc
180827_4_nov,2,novelty new,8,Frog,left,t4,t16,t4,0,15373,2018-08-27,MM,keep,M,2016-02-27,2.4986301369863013,TRUE,dis_novelty_mcc
180827_5_nov,3,novelty new,1,Bunny,left,t12,t4,t12,0,18284,2018-08-27,MM,keep,M,2015-01-29,3.578082191780822,TRUE,dis_novelty_mcc
180827_5_nov,3,novelty new,3,Cat,right,t2,t15,t2,1,11598,2018-08-27,MM,keep,M,2015-01-29,3.578082191780822,TRUE,dis_novelty_mcc
180827_5_nov,3,novelty new,6,Sheep,left,t1,t1,t6,1,14259,2018-08-27,MM,keep,M,2015-01-29,3.578082191780822,TRUE,dis_novelty_mcc
180827_5_nov,3,novelty new,8,Monkey,right,t16,t3,t16,1,13845,2018-08-27,MM,keep,M,2015-01-29,3.578082191780822,TRUE,dis_novelty_mcc
180827_7_nov,3,novelty new,1,Cat,right,t12,t14,t12,1,14523,2018-08-27,MM,keep,F,2015-04-14,3.372602739726027,TRUE,dis_novelty_mcc
180827_7_nov,3,novelty new,4,Beaver,right,t3,t4,t3,1,13467,2018-08-27,MM,keep,F,2015-04-14,3.372602739726027,TRUE,dis_novelty_mcc
180827_7_nov,3,novelty new,6,Dog,left,t7,t7,t9,1,12694,2018-08-27,MM,keep,F,2015-04-14,3.372602739726027,TRUE,dis_novelty_mcc
180827_7_nov,3,novelty new,8,Pig,left,t16,t16,t1,1,10055,2018-08-27,MM,keep,F,2015-04-14,3.372602739726027,TRUE,dis_novelty_mcc
180903_1_nov,4,novelty new,1,Bunny,right,t17,t11,t17,1,14028,2018-09-03,MM,keep,M,2014-05-01,4.345205479452055,TRUE,dis_novelty_mcc
180903_1_nov,4,novelty new,4,Cat,left,t2,t2,t6,1,14440,2018-09-03,MM,keep,M,2014-05-01,4.345205479452055,TRUE,dis_novelty_mcc
180903_1_nov,4,novelty new,5,Tiger,left,t1,t1,t16,1,15019,2018-09-03,MM,keep,M,2014-05-01,4.345205479452055,TRUE,dis_novelty_mcc
180903_1_nov,4,novelty new,7,Sheep,left,t3,t3,t12,1,15795,2018-09-03,MM,keep,M,2014-05-01,4.345205479452055,TRUE,dis_novelty_mcc
180903_3_nov,3,novelty new,2,Sheep,left,t9,t9,t11,1,14972,2018-09-03,MM,keep,F,2014-12-03,3.7534246575342465,TRUE,dis_novelty_mcc
180903_3_nov,3,novelty new,3,Bunny,right,t2,t17,t2,1,14827,2018-09-03,MM,keep,F,2014-12-03,3.7534246575342465,TRUE,dis_novelty_mcc
180903_3_nov,3,novelty new,6,Cat,left,t14,t14,t5,1,13545,2018-09-03,MM,keep,F,2014-12-03,3.7534246575342465,TRUE,dis_novelty_mcc
180903_3_nov,3,novelty new,8,Bear,right,t10,t16,t10,1,8562,2018-09-03,MM,keep,F,2014-12-03,3.7534246575342465,TRUE,dis_novelty_mcc
180903_4_nov,2,novelty new,1,Bear,right,t5,t12,t5,1,25059,2018-09-03,MM,keep,F,2016-02-21,2.5342465753424657,TRUE,dis_novelty_mcc
180903_4_nov,2,novelty new,4,Monkey,left,t2,t9,t2,0,10231,2018-09-03,MM,keep,F,2016-02-21,2.5342465753424657,TRUE,dis_novelty_mcc
180903_4_nov,2,novelty new,5,Sheep,right,t4,t8,t4,1,9906,2018-09-03,MM,keep,F,2016-02-21,2.5342465753424657,TRUE,dis_novelty_mcc
180903_4_nov,2,novelty new,8,Mouse,left,t6,t6,t17,1,10428,2018-09-03,MM,keep,F,2016-02-21,2.5342465753424657,TRUE,dis_novelty_mcc
180903_5_nov,2,novelty new,1,Cat,left,t14,t14,t15,1,29167,2018-09-03,MM,keep,M,2015-12-05,2.747945205479452,TRUE,dis_novelty_mcc
180903_5_nov,2,novelty new,4,Bear,left,t5,t5,t17,1,11070,2018-09-03,MM,keep,M,2015-12-05,2.747945205479452,TRUE,dis_novelty_mcc
180903_5_nov,2,novelty new,5,Tiger,right,t7,t1,t7,1,11572,2018-09-03,MM,keep,M,2015-12-05,2.747945205479452,TRUE,dis_novelty_mcc
180903_5_nov,2,novelty new,7,Elephant,left,t4,t4,t6,1,14617,2018-09-03,MM,keep,M,2015-12-05,2.747945205479452,TRUE,dis_novelty_mcc
180903_6_nov,2,novelty new,1,Cat,right,t11,t5,t11,1,15693,2018-09-03,MM,keep,F,2016-02-02,2.5863013698630137,TRUE,dis_novelty_mcc
180903_6_nov,2,novelty new,3,Bear,left,t3,t9,t3,0,12819,2018-09-03,MM,keep,F,2016-02-02,2.5863013698630137,TRUE,dis_novelty_mcc
180903_6_nov,2,novelty new,5,Elephant,left,t1,t1,t4,1,15376,2018-09-03,MM,keep,F,2016-02-02,2.5863013698630137,TRUE,dis_novelty_mcc
180903_6_nov,2,novelty new,7,Mouse,right,t17,t14,t17,1,15530,2018-09-03,MM,keep,F,2016-02-02,2.5863013698630137,TRUE,dis_novelty_mcc
180903_8_nov,4,novelty new,1,Cat,left,t6,t6,t10,1,14767,2018-09-03,MM,keep,F,2013-09-03,5.002739726027397,FALSE,dis_novelty_mcc
180903_8_nov,4,novelty new,4,Tiger,left,t8,t15,t8,0,25865,2018-09-03,MM,keep,F,2013-09-03,5.002739726027397,FALSE,dis_novelty_mcc
180903_8_nov,4,novelty new,5,Sheep,left,t1,t1,t9,1,14254,2018-09-03,MM,keep,F,2013-09-03,5.002739726027397,FALSE,dis_novelty_mcc
180903_8_nov,4,novelty new,8,Pig,right,t16,t16,t3,0,14665,2018-09-03,MM,keep,F,2013-09-03,5.002739726027397,FALSE,dis_novelty_mcc
180903_9_nov,4,novelty new,2,Beaver,left,t6,t15,t6,0,18404,2018-09-03,MM,keep,F,2014-07-12,4.147945205479452,TRUE,dis_novelty_mcc
180903_9_nov,4,novelty new,4,Bunny,right,t10,t12,t10,1,9692,2018-09-03,MM,keep,F,2014-07-12,4.147945205479452,TRUE,dis_novelty_mcc
180903_9_nov,4,novelty new,6,Tiger,right,t2,t5,t2,1,15563,2018-09-03,MM,keep,F,2014-07-12,4.147945205479452,TRUE,dis_novelty_mcc
180903_9_nov,4,novelty new,7,Dog,left,t8,t8,t16,1,9159,2018-09-03,MM,keep,F,2014-07-12,4.147945205479452,TRUE,dis_novelty_mcc
180903_10_nov,3,novelty new,1,Tiger,left,t7,t7,t2,1,16620,2018-09-03,MM,keep,M,2014-12-29,3.682191780821918,TRUE,dis_novelty_mcc
180903_10_nov,3,novelty new,4,Beaver,left,t15,t15,t8,1,15911,2018-09-03,MM,keep,M,2014-12-29,3.682191780821918,TRUE,dis_novelty_mcc
180903_10_nov,3,novelty new,5,Mouse,right,t6,t1,t6,1,15895,2018-09-03,MM,keep,M,2014-12-29,3.682191780821918,TRUE,dis_novelty_mcc
180903_10_nov,3,novelty new,8,Monkey,right,t9,t9,t16,0,20482,2018-09-03,MM,keep,M,2014-12-29,3.682191780821918,TRUE,dis_novelty_mcc
180903_11_nov,3,novelty new,1,Tiger,right,t17,t1,t17,1,16170,2018-09-03,MM,keep,F,2015-03-15,3.473972602739726,TRUE,dis_novelty_mcc
180903_11_nov,3,novelty new,3,Mouse,left,t7,t7,t16,1,15657,2018-09-03,MM,keep,F,2015-03-15,3.473972602739726,TRUE,dis_novelty_mcc
180903_11_nov,3,novelty new,5,Bear,right,t2,t15,t2,1,15139,2018-09-03,MM,keep,F,2015-03-15,3.473972602739726,TRUE,dis_novelty_mcc
180903_11_nov,3,novelty new,8,Cat,left,t8,t8,t3,1,11955,2018-09-03,MM,keep,F,2015-03-15,3.473972602739726,TRUE,dis_novelty_mcc
180903_12_nov,3,novelty new,2,Tiger,left,t14,t2,t14,0,9034,2018-09-03,MM,keep,M,2015-01-10,3.649315068493151,TRUE,dis_novelty_mcc
180903_12_nov,3,novelty new,3,Cat,right,t12,t3,t12,1,9407,2018-09-03,MM,keep,M,2015-01-10,3.649315068493151,TRUE,dis_novelty_mcc
180903_12_nov,3,novelty new,5,Elephant,right,t15,t10,t15,1,8708,2018-09-03,MM,keep,M,2015-01-10,3.649315068493151,TRUE,dis_novelty_mcc
180903_12_nov,3,novelty new,8,Sheep,left,t7,t7,t5,1,11537,2018-09-03,MM,keep,M,2015-01-10,3.649315068493151,TRUE,dis_novelty_mcc
180914_4_nov,4,novelty new,1,Beaver,left,t3,t12,t3,0,18527,2018-09-14,MM,keep,M,2014-06-15,4.252054794520548,TRUE,dis_novelty_mcc
180914_4_nov,4,novelty new,4,Bunny,right,t10,t16,t10,1,8282,2018-09-14,MM,keep,M,2014-06-15,4.252054794520548,TRUE,dis_novelty_mcc
180914_4_nov,4,novelty new,5,Bear,left,t7,t7,t4,1,14788,2018-09-14,MM,keep,M,2014-06-15,4.252054794520548,TRUE,dis_novelty_mcc
180914_4_nov,4,novelty new,8,Tiger,left,t1,t8,t1,0,11583,2018-09-14,MM,keep,M,2014-06-15,4.252054794520548,TRUE,dis_novelty_mcc
180914_6_nov,2,novelty new,1,Beaver,right,t12,t2,t12,1,12207,2018-09-14,MM,keep,F,2015-10-09,2.9342465753424656,TRUE,dis_novelty_mcc
180914_6_nov,2,novelty new,4,Cat,left,t7,t7,t17,1,9360,2018-09-14,MM,keep,F,2015-10-09,2.9342465753424656,TRUE,dis_novelty_mcc
180914_6_nov,2,novelty new,6,Frog,left,t8,t5,t8,0,9176,2018-09-14,MM,keep,F,2015-10-09,2.9342465753424656,TRUE,dis_novelty_mcc
180914_6_nov,2,novelty new,8,Elephant,right,t3,t11,t3,1,8235,2018-09-14,MM,keep,F,2015-10-09,2.9342465753424656,TRUE,dis_novelty_mcc
180914_7_nov,4,novelty new,1,Pig,right,t12,t12,t5,0,18919,2018-09-14,MM,keep,F,2013-11-30,4.791780821917809,TRUE,dis_novelty_mcc
180914_7_nov,4,novelty new,3,Elephant,right,t16,t7,t16,1,15365,2018-09-14,MM,keep,F,2013-11-30,4.791780821917809,TRUE,dis_novelty_mcc
180914_7_nov,4,novelty new,5,Sheep,left,t6,t9,t6,0,15940,2018-09-14,MM,keep,F,2013-11-30,4.791780821917809,TRUE,dis_novelty_mcc
180914_7_nov,4,novelty new,7,Bear,left,t2,t8,t2,0,13074,2018-09-14,MM,keep,F,2013-11-30,4.791780821917809,TRUE,dis_novelty_mcc
180914_8_nov,3,novelty new,1,Bear,right,t10,t14,t10,1,15832,2018-09-14,MM,keep,M,2015-01-08,3.684931506849315,TRUE,dis_novelty_mcc
180914_8_nov,3,novelty new,3,Cat,right,t15,t4,t15,1,8352,2018-09-14,MM,keep,M,2015-01-08,3.684931506849315,TRUE,dis_novelty_mcc
180914_8_nov,3,novelty new,6,Mouse,right,t11,t11,t1,0,8796,2018-09-14,MM,keep,M,2015-01-08,3.684931506849315,TRUE,dis_novelty_mcc
180914_8_nov,3,novelty new,7,Frog,left,t3,t3,t12,1,10671,2018-09-14,MM,keep,M,2015-01-08,3.684931506849315,TRUE,dis_novelty_mcc
180914_11_nov,4,novelty new,1,Pig,left,t4,t7,t4,0,17846,2018-09-14,MM,keep,F,2013-10-27,4.884931506849315,TRUE,dis_novelty_mcc
180914_11_nov,4,novelty new,4,Beaver,left,t15,t2,t15,0,10782,2018-09-14,MM,keep,F,2013-10-27,4.884931506849315,TRUE,dis_novelty_mcc
180914_11_nov,4,novelty new,6,Dog,left,t11,t11,t3,1,11894,2018-09-14,MM,keep,F,2013-10-27,4.884931506849315,TRUE,dis_novelty_mcc
180914_11_nov,4,novelty new,7,Monkey,right,t12,t5,t12,1,13844,2018-09-14,MM,keep,F,2013-10-27,4.884931506849315,TRUE,dis_novelty_mcc
180914_13_nov,4,novelty new,2,Cat,left,t17,t17,t10,1,12537,2018-09-14,MM,keep,F,2014-06-05,4.279452054794521,TRUE,dis_novelty_mcc
180914_13_nov,4,novelty new,4,Sheep,right,t15,t15,t2,0,11970,2018-09-14,MM,keep,F,2014-06-05,4.279452054794521,TRUE,dis_novelty_mcc
180914_13_nov,4,novelty new,6,Pig,right,t7,t7,t6,0,14837,2018-09-14,MM,keep,F,2014-06-05,4.279452054794521,TRUE,dis_novelty_mcc
180914_13_nov,4,novelty new,8,Bear,left,t14,t14,t12,1,12677,2018-09-14,MM,keep,F,2014-06-05,4.279452054794521,TRUE,dis_novelty_mcc
180914_14_nov,2,novelty new,2,Frog,right,t16,t7,t16,1,14613,2018-09-14,MM,keep,M,2015-12-24,2.7260273972602738,TRUE,dis_novelty_mcc
180914_14_nov,2,novelty new,4,Beaver,left,t1,t1,t15,1,12106,2018-09-14,MM,keep,M,2015-12-24,2.7260273972602738,TRUE,dis_novelty_mcc
180914_14_nov,2,novelty new,6,Pig,left,t5,t4,t5,0,15148,2018-09-14,MM,keep,M,2015-12-24,2.7260273972602738,TRUE,dis_novelty_mcc
180914_14_nov,2,novelty new,7,Dog,left,t6,t6,t17,1,8685,2018-09-14,MM,keep,M,2015-12-24,2.7260273972602738,TRUE,dis_novelty_mcc
180918_1_nov,2,novelty new,2,Pig,left,t15,t15,t1,1,9298,2018-09-18,MM,keep,F,2016-03-29,2.473972602739726,TRUE,dis_novelty_mcc
180918_1_nov,2,novelty new,4,Dog,left,t7,t7,t5,1,10659,2018-09-18,MM,keep,F,2016-03-29,2.473972602739726,TRUE,dis_novelty_mcc
180918_1_nov,2,novelty new,5,Bunny,right,t8,t8,t14,0,10636,2018-09-18,MM,keep,F,2016-03-29,2.473972602739726,TRUE,dis_novelty_mcc
180918_1_nov,2,novelty new,7,Mouse,right,t11,t12,t11,1,12202,2018-09-18,MM,keep,F,2016-03-29,2.473972602739726,TRUE,dis_novelty_mcc
180918_2_nov,2,novelty new,1,Sheep,left,t16,t2,t16,0,10961,2018-09-18,MM,keep,F,2016-02-21,2.5753424657534247,TRUE,dis_novelty_mcc
180918_2_nov,2,novelty new,4,Cat,left,t8,t1,t8,0,8076,2018-09-18,MM,keep,F,2016-02-21,2.5753424657534247,TRUE,dis_novelty_mcc
180918_2_nov,2,novelty new,6,Bear,right,t15,t5,t15,1,11140,2018-09-18,MM,keep,F,2016-02-21,2.5753424657534247,TRUE,dis_novelty_mcc
180918_2_nov,2,novelty new,8,Beaver,left,t10,t6,t10,0,8114,2018-09-18,MM,keep,F,2016-02-21,2.5753424657534247,TRUE,dis_novelty_mcc
180921_1_nov,4,novelty new,1,Bear,right,t1,t1,t9,0,14062,2018-09-21,MM,keep,F,2014-02-21,4.583561643835616,TRUE,dis_novelty_mcc
180921_1_nov,4,novelty new,4,Pig,right,t5,t11,t5,1,13153,2018-09-21,MM,keep,F,2014-02-21,4.583561643835616,TRUE,dis_novelty_mcc
180921_1_nov,4,novelty new,5,Beaver,left,t6,t14,t6,0,12120,2018-09-21,MM,keep,F,2014-02-21,4.583561643835616,TRUE,dis_novelty_mcc
180921_1_nov,4,novelty new,7,Monkey,left,t17,t17,t7,1,12099,2018-09-21,MM,keep,F,2014-02-21,4.583561643835616,TRUE,dis_novelty_mcc
180921_2_nov,2,novelty new,2,Sheep,right,t11,t5,t11,1,8755,2018-09-21,MM,keep,F,2016-04-21,2.419178082191781,TRUE,dis_novelty_mcc
180921_2_nov,2,novelty new,4,Bunny,right,t8,t4,t8,1,8539,2018-09-21,MM,keep,F,2016-04-21,2.419178082191781,TRUE,dis_novelty_mcc
180921_2_nov,2,novelty new,5,Tiger,left,t9,t9,t16,1,10064,2018-09-21,MM,keep,F,2016-04-21,2.419178082191781,TRUE,dis_novelty_mcc
180921_2_nov,2,novelty new,7,Elephant,left,t3,t3,t10,1,8186,2018-09-21,MM,keep,F,2016-04-21,2.419178082191781,TRUE,dis_novelty_mcc
180921_3_nov,4,novelty new,1,Elephant,left,t3,t3,t9,1,16769,2018-09-21,MM,keep,F,2014-04-07,4.46027397260274,TRUE,dis_novelty_mcc
180921_3_nov,4,novelty new,4,Dog,left,t14,t14,t7,1,8363,2018-09-21,MM,keep,F,2014-04-07,4.46027397260274,TRUE,dis_novelty_mcc
180921_3_nov,4,novelty new,5,Tiger,left,t8,t8,t6,1,8934,2018-09-21,MM,keep,F,2014-04-07,4.46027397260274,TRUE,dis_novelty_mcc
180921_3_nov,4,novelty new,8,Monkey,right,t15,t15,t17,0,8099,2018-09-21,MM,keep,F,2014-04-07,4.46027397260274,TRUE,dis_novelty_mcc
180921_4_nov,2,novelty new,2,Bunny,right,t3,t17,t3,1,16425,2018-09-21,MM,keep,F,2016-05-20,2.33972602739726,TRUE,dis_novelty_mcc
180921_4_nov,2,novelty new,4,Elephant,left,t4,t15,t4,0,8729,2018-09-21,MM,keep,F,2016-05-20,2.33972602739726,TRUE,dis_novelty_mcc
180921_4_nov,2,novelty new,6,Pig,right,t10,t16,t10,1,15394,2018-09-21,MM,keep,F,2016-05-20,2.33972602739726,TRUE,dis_novelty_mcc
180921_4_nov,2,novelty new,7,Monkey,right,t6,t9,t6,1,13717,2018-09-21,MM,keep,F,2016-05-20,2.33972602739726,TRUE,dis_novelty_mcc
180921_5_nov,2,novelty new,1,Elephant,left,t14,t1,t14,0,12179,2018-09-21,MM,keep,M,2016-04-23,2.4136986301369863,TRUE,dis_novelty_mcc
180921_5_nov,2,novelty new,4,Cat,left,t12,t6,t12,0,12878,2018-09-21,MM,keep,M,2016-04-23,2.4136986301369863,TRUE,dis_novelty_mcc
180921_5_nov,2,novelty new,5,Frog,right,t5,t7,t5,1,13066,2018-09-21,MM,keep,M,2016-04-23,2.4136986301369863,TRUE,dis_novelty_mcc
180921_5_nov,2,novelty new,7,Bunny,right,t2,t3,t2,1,9778,2018-09-21,MM,keep,M,2016-04-23,2.4136986301369863,TRUE,dis_novelty_mcc
